file_path,raw_text,processed_text,text
images/IMG_6750.PNG,"A Course in Miracles

Forgive yourself the fire you set in your trash can
‘And the lemons you stole from the tree in the churchyard.
Forgive yourself what money you spent

On drugs. Forgive yourself the days that soured

Before you had a chance to open them up.

Forgive yourself the melon liqueur

You poured hastily into the grass on the side

Of the highway, and the animal you left for dead.

Forgive yourself the ages of swelling, the ages

Of eating only what’s meant to make you thirsty.

Forgive yourself the fires you didn’t even try

To put out in time. Forgive yourself the ghosts

That follow you around like skinny shelter cats,

‘And the sugar water you feed them

‘And the little velvet box you place them in

Before you get into bed cach night so that they'll stay.
",a course in miracles for give yourself the fire you set in your trashcan and the lemons you stole from the tree in the churchyard for give yourself what money you spent on drugs for give yourself the days that soured before you had a chance to open them up for give yourself the melon liqueur you poured hastily into the grass on the side of the highway and the animal you left for dead for give yourself the ages of swelling the ages of eating only whats meant to make you thirsty for give yourself the fires you didnt even try to put out in time for give yourself the ghosts that follow you around like skinny shelter cats and the sugar water you feed them and the little velvet box you place them in before you get into bed cach night so that they ll stay,"A Course in Miracles

Forgive yourself the fire you set in your trash can
‘And the lemons you stole from the tree in the churchyard.
Forgive yourself what money you spent

On drugs. Forgive yourself the days that soured

Before you had a chance to open them up.

Forgive yourself the melon liqueur

You poured hastily into the grass on the side

Of the highway, and the animal you left for dead.

Forgive yourself the ages of swelling, the ages

Of eating only what’s meant to make you thirsty.

Forgive yourself the fires you didn’t even try

To put out in time. Forgive yourself the ghosts

That follow you around like skinny shelter cats,

‘And the sugar water you feed them

‘And the little velvet box you place them in

Before you get into bed cach night so that they'll stay.
 a course in miracles for give yourself the fire you set in your trashcan and the lemons you stole from the tree in the churchyard for give yourself what money you spent on drugs for give yourself the days that soured before you had a chance to open them up for give yourself the melon liqueur you poured hastily into the grass on the side of the highway and the animal you left for dead for give yourself the ages of swelling the ages of eating only whats meant to make you thirsty for give yourself the fires you didnt even try to put out in time for give yourself the ghosts that follow you around like skinny shelter cats and the sugar water you feed them and the little velvet box you place them in before you get into bed cach night so that they ll stay"
images/IMG_8999.JPG,"In my dream I apologize to everyone I meet. Instead of
introducing myself, I apologize for not knowing why
I am alive. I am sorry. I am sorry. I apologize. In real
life, oddly enough, when I am fully awake and out and
about, if I catch someone’s eye, I quickly look away.
Perhaps this too is a form of apology. Perhaps this is
the form apologies take in real life. In real life the look-
ing away is the apology, despite the fact that when I
look away I almost always feel guilty; I do not feel as
if I have apologized. Instead I feel as if I have created
a reason to apologize, I feel the guilt of having ignored
that thing—the encounter. I could have nodded, I could
have smiled without showing my teeth. In some small
way I could have wordlessly said, I see you seeing me
and I apologize for not knowing why I am alive. Iam
sorry. I am sorry. I apologize. Afterwards, after I have
looked away, I never feel as if I can say, Look, look at
me again so that I can see you, so that I can acknow!
edge that I have seen you, so that I can see you -

apologize.
",in my dream i apologize to everyone i meet instead of introducing myself i apologize for not knowing why i am alive i am sorry i am sorry i apologize in real life oddly enough when i am fully awake and out and about if i catch someones eye i quickly look away perhaps this too is a form of apology perhaps this is the form apologies take in real life in real life the looking away is the apology despite the fact that when i look away i almost always feel guilty i do not feel as if i have apologized instead i feel as if i have created a reason to apologize i feel the guilt of having ignored that thing the encounter i could have nodded i could have smiled without showing my teeth in some small way i could have wordlessly said i see you seeing me and i apologize for not knowing why i am alive i am sorry i am sorry i apologize afterwards after i have looked away i never feel as if i can say look look at me again so that i can see you so that i can ac know edge that i have seen you so that i can see you apologize,"In my dream I apologize to everyone I meet. Instead of
introducing myself, I apologize for not knowing why
I am alive. I am sorry. I am sorry. I apologize. In real
life, oddly enough, when I am fully awake and out and
about, if I catch someone’s eye, I quickly look away.
Perhaps this too is a form of apology. Perhaps this is
the form apologies take in real life. In real life the look-
ing away is the apology, despite the fact that when I
look away I almost always feel guilty; I do not feel as
if I have apologized. Instead I feel as if I have created
a reason to apologize, I feel the guilt of having ignored
that thing—the encounter. I could have nodded, I could
have smiled without showing my teeth. In some small
way I could have wordlessly said, I see you seeing me
and I apologize for not knowing why I am alive. Iam
sorry. I am sorry. I apologize. Afterwards, after I have
looked away, I never feel as if I can say, Look, look at
me again so that I can see you, so that I can acknow!
edge that I have seen you, so that I can see you -

apologize.
 in my dream i apologize to everyone i meet instead of introducing myself i apologize for not knowing why i am alive i am sorry i am sorry i apologize in real life oddly enough when i am fully awake and out and about if i catch someones eye i quickly look away perhaps this too is a form of apology perhaps this is the form apologies take in real life in real life the looking away is the apology despite the fact that when i look away i almost always feel guilty i do not feel as if i have apologized instead i feel as if i have created a reason to apologize i feel the guilt of having ignored that thing the encounter i could have nodded i could have smiled without showing my teeth in some small way i could have wordlessly said i see you seeing me and i apologize for not knowing why i am alive i am sorry i am sorry i apologize afterwards after i have looked away i never feel as if i can say look look at me again so that i can see you so that i can ac know edge that i have seen you so that i can see you apologize"
images/IMG_3589.PNG,"r me,

",rme,"r me,

 rme"
images/IMG_6430.PNG,"hhe truth is this: ;
‘My love for you is the only empire
Iwill ever build.

When it falls,
as all empires do,
my career in empire building will be over.

Iwill retreat to an island.
I will dabble in the vacation-hut industry.
will skulk about the private libraries and public par

I will fold the clean clothes.
Iwill wash the dishes.
Iwill never again dream of having the whole wor

",h he truth is this my love for you is the only empire i will ever build when it falls as all empires do my career in empire building will be over i will retreat to an island i will dabble in the vacation hut industry will skulk about the private libraries and public pari will fold the clean clothes i will wash the dishes i will never again dream of having the whole wor,"hhe truth is this: ;
‘My love for you is the only empire
Iwill ever build.

When it falls,
as all empires do,
my career in empire building will be over.

Iwill retreat to an island.
I will dabble in the vacation-hut industry.
will skulk about the private libraries and public par

I will fold the clean clothes.
Iwill wash the dishes.
Iwill never again dream of having the whole wor

 h he truth is this my love for you is the only empire i will ever build when it falls as all empires do my career in empire building will be over i will retreat to an island i will dabble in the vacation hut industry will skulk about the private libraries and public pari will fold the clean clothes i will wash the dishes i will never again dream of having the whole wor"
images/IMG_6222.PNG,"Keep busy with survival. Imitate the trees.
Learn to lose in order to recover, & remember
nothing stays the same for long, not even pain.

Sit it out. Let it all pass. Let it go.
",keep busy with survival imitate the trees learn to lose in order to recover remember nothing stays the same for long not even pain sit it outlet it all pass let it go,"Keep busy with survival. Imitate the trees.
Learn to lose in order to recover, & remember
nothing stays the same for long, not even pain.

Sit it out. Let it all pass. Let it go.
 keep busy with survival imitate the trees learn to lose in order to recover remember nothing stays the same for long not even pain sit it outlet it all pass let it go"
images/IMG_3602.JPG,"Snow has eaten one fourth of me
Yet | believe

Against all evidence

These snowflakes are my letters of
recommendation

Here is a man worth falling on

From 'Last Will and Testament’, by Ilya
Kaminsky
",snow has eaten one fourth of me yet believe against all evidence these snowflakes are my letters of recommendation here is a man worth falling on from last will and testament by ilya kaminsky,"Snow has eaten one fourth of me
Yet | believe

Against all evidence

These snowflakes are my letters of
recommendation

Here is a man worth falling on

From 'Last Will and Testament’, by Ilya
Kaminsky
 snow has eaten one fourth of me yet believe against all evidence these snowflakes are my letters of recommendation here is a man worth falling on from last will and testament by ilya kaminsky"
images/IMG_6578.JPG,"Sarah Manguso

Address to Kenneth Koch After Kenneth Koch

Improbably I fell in love with your assistant.

Your chair stood in the apartment and he sat in it

Symbolically. You were everywhere.

In spring we watched you speak from a projection screen

And I cried never having known you, and in summer

We lived in your house. In your pool

We taught a boy to swim. In your Hamptons we ate lobsters
And cinnamon ice cream, walked in the sand bought wine made
Love only a few times but I would not notice

For months we were finished, so intent was I on honoring you.
You’d written and yet, and yet on the collage

So we felt your whole life and death in the house there

With us. I followed the instructions you left and did not break
The espresso machine, and fuss now over my own as if

Over a steam-sighing relict angel. You watched over us!

I felt your breath upon me in that house, it is upon me now.
",sarah mangu so address to kenneth koch after kenneth koch improbably i fell in love with your assistant your chair stood in the apartment and he satin it symbolically you were everywhere in spring we watched you speak from a projection screen and i cried never having known you and in summer we lived in your house in your pool we taught a boy to swim in your hamptons we ate lobsters and cinnamon ice cream walked in the sand bought wine made love only a few times but i would not notice for months we were finished so intent was ion honoring you youd written and yet and yet on the collage so we felt your whole life and death in the house there with us i followed the instructions you left and did not break the espresso machine and fuss now over my own as if over a steam sighing relict angel you watched over us i felt your breath upon me in that house it is upon me now,"Sarah Manguso

Address to Kenneth Koch After Kenneth Koch

Improbably I fell in love with your assistant.

Your chair stood in the apartment and he sat in it

Symbolically. You were everywhere.

In spring we watched you speak from a projection screen

And I cried never having known you, and in summer

We lived in your house. In your pool

We taught a boy to swim. In your Hamptons we ate lobsters
And cinnamon ice cream, walked in the sand bought wine made
Love only a few times but I would not notice

For months we were finished, so intent was I on honoring you.
You’d written and yet, and yet on the collage

So we felt your whole life and death in the house there

With us. I followed the instructions you left and did not break
The espresso machine, and fuss now over my own as if

Over a steam-sighing relict angel. You watched over us!

I felt your breath upon me in that house, it is upon me now.
 sarah mangu so address to kenneth koch after kenneth koch improbably i fell in love with your assistant your chair stood in the apartment and he satin it symbolically you were everywhere in spring we watched you speak from a projection screen and i cried never having known you and in summer we lived in your house in your pool we taught a boy to swim in your hamptons we ate lobsters and cinnamon ice cream walked in the sand bought wine made love only a few times but i would not notice for months we were finished so intent was ion honoring you youd written and yet and yet on the collage so we felt your whole life and death in the house there with us i followed the instructions you left and did not break the espresso machine and fuss now over my own as if over a steam sighing relict angel you watched over us i felt your breath upon me in that house it is upon me now"
images/IMG_7465.JPG,"the purpose of love is to gain so much of one person's
trust, that when they are dying you can tell them it will be
okay, and they will believe you
",the purpose of love is to gain so much of one persons trust that when they are dying you can tell them it will be okay and they will believe you,"the purpose of love is to gain so much of one person's
trust, that when they are dying you can tell them it will be
okay, and they will believe you
 the purpose of love is to gain so much of one persons trust that when they are dying you can tell them it will be okay and they will believe you"
images/IMG_6579.PNG,"Sonnet II

Time does not bring relief; you all have lied
who told me time would ease me of my pain!
Imiss him in the weeping of the rain;
Iwant him at the shricking of the tide;
the old snows melt from every mountain side
and last year’s leaves are dust in every lane

but last year’s bitter loving must remain

heaped on my heart, and my old thoughts abide.
There are a hundred places where I fear

to go - so with his memory they brim

and entering with relief some quiet place

where never fell his foot or shone his face

I say, ‘there is no memory of him here!”

and so stand stricken, so remembering him.

",sonnet ii time does not bring relief you all have lied who told me time would ease me of my pain i miss him in the weeping of the rain i want him at the shri cking of the tide the old snow smelt from every mountainside and last years leaves are dustin every lane but last years bitter loving must remain heaped on my heart and my old thoughts abide there are a hundred places where i fear to go so with his memory they brim and entering with relief some quiet place where never fell his foot or shone his face i say there is no memory of him here and so stand stricken so remembering him,"Sonnet II

Time does not bring relief; you all have lied
who told me time would ease me of my pain!
Imiss him in the weeping of the rain;
Iwant him at the shricking of the tide;
the old snows melt from every mountain side
and last year’s leaves are dust in every lane

but last year’s bitter loving must remain

heaped on my heart, and my old thoughts abide.
There are a hundred places where I fear

to go - so with his memory they brim

and entering with relief some quiet place

where never fell his foot or shone his face

I say, ‘there is no memory of him here!”

and so stand stricken, so remembering him.

 sonnet ii time does not bring relief you all have lied who told me time would ease me of my pain i miss him in the weeping of the rain i want him at the shri cking of the tide the old snow smelt from every mountainside and last years leaves are dustin every lane but last years bitter loving must remain heaped on my heart and my old thoughts abide there are a hundred places where i fear to go so with his memory they brim and entering with relief some quiet place where never fell his foot or shone his face i say there is no memory of him here and so stand stricken so remembering him"
images/IMG_6186.PNG,"By the time you swear you're his,
shivering and sighing,

and he vows his passion is
infinite, undying—

lady, make a note of this:

one of you is lying.
",by the time you swear your e his shivering and sighing and he vows his passion is infinite undying lady make a note of this one of you is lying,"By the time you swear you're his,
shivering and sighing,

and he vows his passion is
infinite, undying—

lady, make a note of this:

one of you is lying.
 by the time you swear your e his shivering and sighing and he vows his passion is infinite undying lady make a note of this one of you is lying"
images/IMG_2492.JPG,"Home is so Sad

Home is so sad. It stays as it was left,
Shaped to the comfort of the last to go
As if to win them back. Instead, bereft
Of anyone to please, it withers so,
Having no heart to put aside the theft

And turn again to what it started as,

A joyous shot at how things ought to be,
Long fallen wide. You can see how it was:
Look at the pictures and the cutlery.

The music in the piano stool. That vase.

31 December 1958 TWW
",home is so sad home is so sad it stays as it was left shaped to the comfort of the last to go as if to win them back instead bereft of anyone to please it withers so having no heart to put aside the theft and turn again to what it started as a joyous shot at how things ought to belong fallen wide you can see how it was look at the pictures and the cutlery the music in the pianos tool that vase31december1958tww,"Home is so Sad

Home is so sad. It stays as it was left,
Shaped to the comfort of the last to go
As if to win them back. Instead, bereft
Of anyone to please, it withers so,
Having no heart to put aside the theft

And turn again to what it started as,

A joyous shot at how things ought to be,
Long fallen wide. You can see how it was:
Look at the pictures and the cutlery.

The music in the piano stool. That vase.

31 December 1958 TWW
 home is so sad home is so sad it stays as it was left shaped to the comfort of the last to go as if to win them back instead bereft of anyone to please it withers so having no heart to put aside the theft and turn again to what it started as a joyous shot at how things ought to belong fallen wide you can see how it was look at the pictures and the cutlery the music in the pianos tool that vase31december1958tww"
images/IMG_0508.JPG,"Asking for Directions
by Linda Gregg

We could have been mistaken for a married couple
riding on the train from Manhattan to Chicago
that last time we were together. I remember
looking out the window and praising the beauty
of the ordinary: the in-between places, the world
with its back turned to us, the small neglected
stations of our history. I slept across your

chest and stomach without asking permission
because they were the last hours. There was

a smell to the sheepskin lining of your new
Chinese vest that I didn't recognize. I felt

it deliberately. I woke early and asked you

to come with me for coffee. You said, sleep more,
and I said we only had one hour and you came.
We didn't say much after that. In the station,
you took your things and handed me the vest,
then left as we had planned. So you would have
ten minutes to meet your family and leave.

I stood by the seat dazed by exhaustion

and the absoluteness of the end, so still I was
aware of myself breathing. I put on the vest

and my coat, got my bag and, turning, saw you
through the dirty window standing outside looking
up at me. We looked at each other without any
expression at all. Invisible, unnoticed, still.

That moment is what I will tell of as proof

that you loved me permanently. After that I was
a woman alone carrying her bag, asking a worker
which direction to walk to find a taxi.
",asking for directions by linda gregg we could have been mistaken for a married couple riding on the train from manhattan to chicago that last time we were together i remember looking out the window and praising the beauty of the ordinary the inbetween places the world with its back turned to us the small neglected stations of our history i slept across your chest and stomach without asking permission because they were the last hours there was a smell to the sheepskin lining of your new chinese vest that i didnt recognize i felt it deliberately i woke early and asked you to come with me for coffee you said sleep more and i said we only had one hour and you came we didnt say much after that in the station you took your things and handed me the vest then left as we had planned so you would have ten minutes to meet your family and leave i stood by the seat dazed by exhaustion and the absoluteness of the end so still i was aware of myself breathing i put on the vest and my coat got my bag and turning saw you through the dirty window standing outside looking up at me we looked at each other without any expression at all invisible unnoticed still that moment is what i will tell of as proof that you loved me permanently after that i was a woman alone carrying her bag asking a worker which direction to walk to find a taxi,"Asking for Directions
by Linda Gregg

We could have been mistaken for a married couple
riding on the train from Manhattan to Chicago
that last time we were together. I remember
looking out the window and praising the beauty
of the ordinary: the in-between places, the world
with its back turned to us, the small neglected
stations of our history. I slept across your

chest and stomach without asking permission
because they were the last hours. There was

a smell to the sheepskin lining of your new
Chinese vest that I didn't recognize. I felt

it deliberately. I woke early and asked you

to come with me for coffee. You said, sleep more,
and I said we only had one hour and you came.
We didn't say much after that. In the station,
you took your things and handed me the vest,
then left as we had planned. So you would have
ten minutes to meet your family and leave.

I stood by the seat dazed by exhaustion

and the absoluteness of the end, so still I was
aware of myself breathing. I put on the vest

and my coat, got my bag and, turning, saw you
through the dirty window standing outside looking
up at me. We looked at each other without any
expression at all. Invisible, unnoticed, still.

That moment is what I will tell of as proof

that you loved me permanently. After that I was
a woman alone carrying her bag, asking a worker
which direction to walk to find a taxi.
 asking for directions by linda gregg we could have been mistaken for a married couple riding on the train from manhattan to chicago that last time we were together i remember looking out the window and praising the beauty of the ordinary the inbetween places the world with its back turned to us the small neglected stations of our history i slept across your chest and stomach without asking permission because they were the last hours there was a smell to the sheepskin lining of your new chinese vest that i didnt recognize i felt it deliberately i woke early and asked you to come with me for coffee you said sleep more and i said we only had one hour and you came we didnt say much after that in the station you took your things and handed me the vest then left as we had planned so you would have ten minutes to meet your family and leave i stood by the seat dazed by exhaustion and the absoluteness of the end so still i was aware of myself breathing i put on the vest and my coat got my bag and turning saw you through the dirty window standing outside looking up at me we looked at each other without any expression at all invisible unnoticed still that moment is what i will tell of as proof that you loved me permanently after that i was a woman alone carrying her bag asking a worker which direction to walk to find a taxi"
images/IMG_6151.JPG,"No Explosions

To enjoy
fireworks

you would have
to have lived

a different kind
of life
",no explosions to enjoy fireworks you would have to have lived a different kind of life,"No Explosions

To enjoy
fireworks

you would have
to have lived

a different kind
of life
 no explosions to enjoy fireworks you would have to have lived a different kind of life"
images/IMG_7111.PNG,"Remind me again—together we
trace our strange journey, find
each other, come on laughing.
Some time we'll cross where life
ends. We'll both look back

as far as forever, that first day.
Tl touch you—a new world then.
Stars will move a different way.
We'll both end. We'll both begin.

Remind me again.
",remind me again together we trace our strange journey find each other come on laughing sometime well cross where life ends well both look back as far as forever that first day tl touch you a new world then stars will move a different way well both end well both begin remind me again,"Remind me again—together we
trace our strange journey, find
each other, come on laughing.
Some time we'll cross where life
ends. We'll both look back

as far as forever, that first day.
Tl touch you—a new world then.
Stars will move a different way.
We'll both end. We'll both begin.

Remind me again.
 remind me again together we trace our strange journey find each other come on laughing sometime well cross where life ends well both look back as far as forever that first day tl touch you a new world then stars will move a different way well both end well both begin remind me again"
images/IMG_8236.PNG,"Swept

When we say I
miss you what

we mean is I'm
filled with

dread. At night
alone going

to bed is

like lying down

in a wave. Total
absence of light.
Swept away to

gone.
",swept when we say i miss you what we mean is im filled with dread at night alone going to be dislike lying down in a wave total absence of light swept away to gone,"Swept

When we say I
miss you what

we mean is I'm
filled with

dread. At night
alone going

to bed is

like lying down

in a wave. Total
absence of light.
Swept away to

gone.
 swept when we say i miss you what we mean is im filled with dread at night alone going to be dislike lying down in a wave total absence of light swept away to gone"
images/IMG_5712.JPG,"Screw poetry, it’s you ] want,
your taste, rain
on you, mouth on your skin.
",screw poetry its you want your taste rain on you mouth on your skin,"Screw poetry, it’s you ] want,
your taste, rain
on you, mouth on your skin.
 screw poetry its you want your taste rain on you mouth on your skin"
images/IMG_6756.PNG,"The purpose of poetry is to remind us

how difficult it is to remain just one person,

for our house is open, there are no keys in the doors,
and invisible guests come in and out at will.
",the purpose of poetry is to remind us how difficult it is to remain just one person for our house is open there are no keys in the doors and invisible guests come in and out at will,"The purpose of poetry is to remind us

how difficult it is to remain just one person,

for our house is open, there are no keys in the doors,
and invisible guests come in and out at will.
 the purpose of poetry is to remind us how difficult it is to remain just one person for our house is open there are no keys in the doors and invisible guests come in and out at will"
images/IMG_6150.JPG,"My heart is moved by all I cannot save:
so much has been destroyed

I have to cast my lot with those
who age after age, perversely,

with no extraordinary power,
reconstitute the world.
",my heart is moved by all i can not save so much has been destroyed i have to cast my lot with those who age after age perversely with no extraordinary power reconstitute the world,"My heart is moved by all I cannot save:
so much has been destroyed

I have to cast my lot with those
who age after age, perversely,

with no extraordinary power,
reconstitute the world.
 my heart is moved by all i can not save so much has been destroyed i have to cast my lot with those who age after age perversely with no extraordinary power reconstitute the world"
images/IMG_2491.PNG,"he mower stalled, twice; kneeling, I found
A hedgehog jammed up against the blades,
Killed. It had been in the long grass.

had seen it before, and even fed it, once.
Now I had mauled its unobtrusive world
inmendably. Burial was no help:

‘Next morning I got up and it did not.
he first day after a death, the new absence
Is always the same; we should be careful

Ofeach other, we should be kind
‘While there is still time.
",he mower stalled twice kneeling i found a hedgehog jammed up against the blades killed it had been in the long grass had seen it before and even fed it once now i had mauled its unobtrusive world in mend ably burial was no help next morning i got up and it did not he first day after a death the new absence is always the same we should be careful of each other we should be kind while there is still time,"he mower stalled, twice; kneeling, I found
A hedgehog jammed up against the blades,
Killed. It had been in the long grass.

had seen it before, and even fed it, once.
Now I had mauled its unobtrusive world
inmendably. Burial was no help:

‘Next morning I got up and it did not.
he first day after a death, the new absence
Is always the same; we should be careful

Ofeach other, we should be kind
‘While there is still time.
 he mower stalled twice kneeling i found a hedgehog jammed up against the blades killed it had been in the long grass had seen it before and even fed it once now i had mauled its unobtrusive world in mend ably burial was no help next morning i got up and it did not he first day after a death the new absence is always the same we should be careful of each other we should be kind while there is still time"
images/IMG_4989.JPG,"oh god it’s wonderful

to get out of bed

and drink too much coffee
and smoke too many cigarettes
and love you so much

1961
",oh god its wonderful to get out of bed and drink too much coffee and smoke too many cigarettes and love you so much 1961,"oh god it’s wonderful

to get out of bed

and drink too much coffee
and smoke too many cigarettes
and love you so much

1961
 oh god its wonderful to get out of bed and drink too much coffee and smoke too many cigarettes and love you so much 1961"
images/IMG_6224.PNG,"How admirable!
to see jishening and not think

",how admirable to see jis hening and not think,"How admirable!
to see jishening and not think

 how admirable to see jis hening and not think"
images/IMG_7310.JPG,"Maya C. Popa
Dear Life

I can’t undo all I have done unto myself,
what I have let an appetite for love do to me.

I have wanted all the world, its beauties
and its injuries; some days,
I think that is punishment enough.

Often, I received more than I’d asked,

which is how this works—you fish in open water
ready to be wounded on what you reel in.

Throwing it back was a nightmare.
Throwing it back and seeing my own face

as it disappeared into the dark water.

Catching my tongue suddenly on metal,
spitting the hook into my open palm.

Dear life: I feel that hook today most keenly.
Would you loosen the line—you'll listen
if I ask you,

if you are the sort of life I think you are.
",may ac pop a dear life i cant undo all i have done unto myself what i have let an appetite for love do tomei have wanted all the world its beauties and its injuries some days i think that is punishment enough often i received more than id asked which is how this works you fish in open water ready to be wounded on what you reel in throwing it back was a nightmare throwing it back and seeing my own face as it disappeared into the dark water catching my tongue suddenly on metal spitting the hook into my open palm dear life i feel that hook today most keenly would you loosen the line youll listen if i ask you if you are the sort of life i think you are,"Maya C. Popa
Dear Life

I can’t undo all I have done unto myself,
what I have let an appetite for love do to me.

I have wanted all the world, its beauties
and its injuries; some days,
I think that is punishment enough.

Often, I received more than I’d asked,

which is how this works—you fish in open water
ready to be wounded on what you reel in.

Throwing it back was a nightmare.
Throwing it back and seeing my own face

as it disappeared into the dark water.

Catching my tongue suddenly on metal,
spitting the hook into my open palm.

Dear life: I feel that hook today most keenly.
Would you loosen the line—you'll listen
if I ask you,

if you are the sort of life I think you are.
 may ac pop a dear life i cant undo all i have done unto myself what i have let an appetite for love do tomei have wanted all the world its beauties and its injuries some days i think that is punishment enough often i received more than id asked which is how this works you fish in open water ready to be wounded on what you reel in throwing it back was a nightmare throwing it back and seeing my own face as it disappeared into the dark water catching my tongue suddenly on metal spitting the hook into my open palm dear life i feel that hook today most keenly would you loosen the line youll listen if i ask you if you are the sort of life i think you are"
images/IMG_9329.PNG,"Turn to me, Part your lips. My dear,
Some day we will be dead.
",turn to me part your lips my dear someday we will be dead,"Turn to me, Part your lips. My dear,
Some day we will be dead.
 turn to me part your lips my dear someday we will be dead"
images/IMG_1991.PNG,,, 
images/IMG_6973.PNG,"May happiness
pursue you,

catch you
often, and,

should it
ose j

de waiting
ahead, making

aclearing
for you.
",may happiness pursue you catch you often and should it ose jde waiting ahead making a clearing for you,"May happiness
pursue you,

catch you
often, and,

should it
ose j

de waiting
ahead, making

aclearing
for you.
 may happiness pursue you catch you often and should it ose jde waiting ahead making a clearing for you"
images/IMG_6225.PNG,"Lessons in Hunger

“Do you like me?”
Tasked the blue blazer.

No answer.

Silence bounced out of his books.
Silence fell off his tongue

and sat between us

and clogged my throat.

It slaughtered my trust.

It tore cigarettes out of my mouth.
We exchanged blind words,

and I did not cry,

and I did not beg,

blackness lunged in my heart,

and something that had been good,
asort of kindly oxygen,

turned into a gas oven.

Do you like me?

How absurd!

What's a question like that?
What's a silence like that?

And what am I hanging around for,
riddled with what his silence said?
",lessons in hunger do you like met asked the blue blazer no answer silence bounced out of his books silence fell off his tongue and sat between us and clogged my throat it slaughtered my trust it to re cigarettes out of my mouth we exchanged blind words and i did not cry and i did not be g blackness lunged in my heart and something that had been good a sort of kindly oxygen turned into a gas oven do you like me how absurd whats a question like that whats a silence like that and what ami hanging around for riddled with what his silence said,"Lessons in Hunger

“Do you like me?”
Tasked the blue blazer.

No answer.

Silence bounced out of his books.
Silence fell off his tongue

and sat between us

and clogged my throat.

It slaughtered my trust.

It tore cigarettes out of my mouth.
We exchanged blind words,

and I did not cry,

and I did not beg,

blackness lunged in my heart,

and something that had been good,
asort of kindly oxygen,

turned into a gas oven.

Do you like me?

How absurd!

What's a question like that?
What's a silence like that?

And what am I hanging around for,
riddled with what his silence said?
 lessons in hunger do you like met asked the blue blazer no answer silence bounced out of his books silence fell off his tongue and sat between us and clogged my throat it slaughtered my trust it to re cigarettes out of my mouth we exchanged blind words and i did not cry and i did not be g blackness lunged in my heart and something that had been good a sort of kindly oxygen turned into a gas oven do you like me how absurd whats a question like that whats a silence like that and what ami hanging around for riddled with what his silence said"
images/IMG_6861.JPG,"- Lora Mathis
If There’s A Way
Out I’ll Take It

I want to talk
about what happened

without mentioning
how much it hurt.

There has to be a way.

To care for the wounds

without re-opening them.

To name the pain

without Inviting it back into me.
",lora mathis if there sawa you till take it i want to talk about what happened without mentioning how much it hurt there has to be a way to care for the wounds without reopening them to name the pain without inviting it back into me,"- Lora Mathis
If There’s A Way
Out I’ll Take It

I want to talk
about what happened

without mentioning
how much it hurt.

There has to be a way.

To care for the wounds

without re-opening them.

To name the pain

without Inviting it back into me.
 lora mathis if there sawa you till take it i want to talk about what happened without mentioning how much it hurt there has to be a way to care for the wounds without reopening them to name the pain without inviting it back into me"
images/IMG_8680.JPG,"what are you doing to me?
who was I broken for

was it worth it to be?
",what are you doing to me who was i broken for was it worth it to be,"what are you doing to me?
who was I broken for

was it worth it to be?
 what are you doing to me who was i broken for was it worth it to be"
images/IMG_1713.PNG,"After the Divorce, | Think of Something
My Daughter Said About Mars

‘Once you go, you can never come back.

Ifyou returned to Earth,

the gravity would turn your bones
to noodles. I mean your skeleton

would sort of melt. So if you go,

you have to stay gone.
",after the divorce think of something my daughter said about mars once you go you can never come back if you returned to earth the gravity would turn your bones to noodles i mean your skeleton would sort of melt so if you go you have to stay gone,"After the Divorce, | Think of Something
My Daughter Said About Mars

‘Once you go, you can never come back.

Ifyou returned to Earth,

the gravity would turn your bones
to noodles. I mean your skeleton

would sort of melt. So if you go,

you have to stay gone.
 after the divorce think of something my daughter said about mars once you go you can never come back if you returned to earth the gravity would turn your bones to noodles i mean your skeleton would sort of melt so if you go you have to stay gone"
images/IMG_5993.JPG,"Apple Sonnet

The French word for apple sounds a little

like poem. We hear poem, with our English ears.
The fruit that sent Eve and her blaming man

to ruin, and pain, and the wearing of socks.

We hear a snake in the grass. We hear that

it was actually, probably, a

pomegranate, which is implicated

in other stories of damnation, which

is good for our hearts, which is a nice touch

in our winter cocktails, which sparkles like
rubies and stains like blood. What did I say?
When French people say pomme, it means apple.
And I want to write you a poem like that:

A something you can live on when I’m gone.
",apple sonnet the french word for apple sounds a little like poem we hear poem with our english ears the fruit that sent eve and her blaming man to ruin and pain and the wearing of socks we hear a snake in the grass we hear that it was actually probably a pomegranate which is implicated in other stories of damnation which is good for our hearts which is a nice touch in our winter cocktails which sparkles like rubies and stains like blood what did i say when french people say pomme it means apple and i want to write you a poem like that a something you can live on when im gone,"Apple Sonnet

The French word for apple sounds a little

like poem. We hear poem, with our English ears.
The fruit that sent Eve and her blaming man

to ruin, and pain, and the wearing of socks.

We hear a snake in the grass. We hear that

it was actually, probably, a

pomegranate, which is implicated

in other stories of damnation, which

is good for our hearts, which is a nice touch

in our winter cocktails, which sparkles like
rubies and stains like blood. What did I say?
When French people say pomme, it means apple.
And I want to write you a poem like that:

A something you can live on when I’m gone.
 apple sonnet the french word for apple sounds a little like poem we hear poem with our english ears the fruit that sent eve and her blaming man to ruin and pain and the wearing of socks we hear a snake in the grass we hear that it was actually probably a pomegranate which is implicated in other stories of damnation which is good for our hearts which is a nice touch in our winter cocktails which sparkles like rubies and stains like blood what did i say when french people say pomme it means apple and i want to write you a poem like that a something you can live on when im gone"
